Song Title,Artist,Popularity,Duration,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Speechiness,Time_Signature,Danceability,,,,,,,,,,,,,,,,,,,,,,,,
"FTCU (feat. Travis Scott, Chris Brown & Sexyy Red) - SLEEZEMIX",Nicki Minaj,73,239667,0.484,0.000263,11,0.143,-6.679,145.037,0.369,4,0.906,,,,,,,,,,,,,,,,,,,,,,,,
The Beautiful People,Marilyn Manson,74,218827,0.834,0.456,10,0.0611,-10.068,143.973,0.0557,4,0.621,,,,,,,,,,,,,,,,,,,,,,,,
Everybody Hurts,Sidhu Moose Wala,71,173333,0.599,0,8,0.13,-7.102,120.052,0.0393,5,0.738,,,,,,,,,,,,,,,,,,,,,,,,
T'aimerais (feat. Ziak),Kerchak,60,153253,0.603,0,9,0.108,-6.582,82.601,0.149,4,0.604,,,,,,,,,,,,,,,,,,,,,,,,
Grenade,Bruno Mars,79,222091,0.558,0,2,0.107,-7.273,110.444,0.0542,4,0.704,,,,,,,,,,,,,,,,,,,,,,,,
But Daddy I Love Him,Taylor Swift,62,340428,0.72,0,4,0.139,-7.6,78.44,0.129,4,0.384,,,,,,,,,,,,,,,,,,,,,,,,
Tipo Gatsby,Oscar Maydon,78,202000,0.669,0,10,0.0992,-6.734,133.096,0.0416,4,0.703,,,,,,,,,,,,,,,,,,,,,,,,
Dois Fugitivos - Ao Vivo,Simone Mendes,73,173370,0.839,0,4,0.94,-3.379,109.984,0.0393,4,0.664,,,,,,,,,,,,,,,,,,,,,,,,
Soweto,Victony,74,148000,0.665,0.000153,5,0.102,-7.073,104.959,0.0363,4,0.747,,,,,,,,,,,,,,,,,,,,,,,,
Başıma Belasın,Aleyna Tilki,71,144131,0.592,4.11E-06,6,0.0658,-7.555,143.978,0.0455,4,0.628,,,,,,,,,,,,,,,,,,,,,,,,
Kathang Isip,Ben&Ben,72,318814,0.314,4.76E-06,10,0.152,-8.58,126.921,0.0301,4,0.491,,,,,,,,,,,,,,,,,,,,,,,,
La noia,Angelina Mango,79,189125,0.871,4.85E-05,2,0.056,-3.349,112.094,0.0851,4,0.68,,,,,,,,,,,,,,,,,,,,,,,,
Raja Ji,Pawan Singh,68,181179,0.984,0,6,0.151,-1.383,132.004,0.0717,4,0.701,,,,,,,,,,,,,,,,,,,,,,,,
Sparks,Coldplay,86,227093,0.268,0.0517,1,0.104,-10.506,102.617,0.0281,3,0.371,,,,,,,,,,,,,,,,,,,,,,,,
fake face dance music,音田 雅則,69,151016,0.64,0,1,0.396,-8.034,116.992,0.0564,4,0.812,,,,,,,,,,,,,,,,,,,,,,,,
16.02.2024,Werenoi,62,169128,0.726,0.000201,4,0.123,-6.036,79.994,0.208,4,0.801,,,,,,,,,,,,,,,,,,,,,,,,
Love Is Gone - Acoustic,SLANDER,77,176972,0.153,1.66E-06,6,0.16,-10.654,139.644,0.0303,4,0.541,,,,,,,,,,,,,,,,,,,,,,,,
Oi Balde - Ao Vivo,Zé Neto & Cristiano,72,159158,0.668,0,2,0.803,-6.411,107.995,0.0459,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,
Ya No Estoy Dolido,Adrian L Santos,81,179601,0.866,3.46E-06,5,0.0904,-6.634,123.051,0.0358,3,0.83,,,,,,,,,,,,,,,,,,,,,,,,
Kita Bikin Romantis,MALIQ & D'Essentials,77,236752,0.559,1.46E-05,1,0.138,-8.416,109.496,0.0302,3,0.743,,,,,,,,,,,,,,,,,,,,,,,,
Sigue,Beny Jr,80,211456,0.708,0.0328,6,0.0955,-5.597,122.053,0.165,4,0.682,,,,,,,,,,,,,,,,,,,,,,,,
Nothing Compares 2 U,Sinéad O'Connor,75,280040,0.574,2.31E-05,5,0.105,-7.016,119.917,0.0273,4,0.512,,,,,,,,,,,,,,,,,,,,,,,,
Tere Sang Yaara,Atif Aslam,71,286380,0.551,0,8,0.124,-7.348,74.883,0.0374,4,0.42,,,,,,,,,,,,,,,,,,,,,,,,
Антидепрессант,FACE,62,120216,0.657,0.0296,4,0.304,-6.361,129.904,0.0486,4,0.423,,,,,,,,,,,,,,,,,,,,,,,,
Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita),Charlie Brown Jr.,70,188200,0.657,0.000147,6,0.13,-7.28,105.002,0.0272,4,0.676,,,,,,,,,,,,,,,,,,,,,,,,
Heart Attack,Demi Lovato,81,210840,0.785,0,8,0.239,-4.802,173.968,0.104,4,0.504,,,,,,,,,,,,,,,,,,,,,,,,
NEW DANCE,XG,65,198520,0.777,0,7,0.731,-2.825,114.001,0.0625,4,0.818,,,,,,,,,,,,,,,,,,,,,,,,
Let Em' Know,Bryson Tiller,76,261880,0.406,0,9,0.344,-11.44,110.551,0.232,4,0.489,,,,,,,,,,,,,,,,,,,,,,,,
Quiero Contarte,Xavi,61,160597,0.637,0,9,0.128,-7.686,178.916,0.0743,3,0.629,,,,,,,,,,,,,,,,,,,,,,,,
Yes Indeed,Lil Baby,81,142273,0.346,0,5,0.108,-9.309,119.957,0.53,4,0.963,,,,,,,,,,,,,,,,,,,,,,,,
Out For Love,Andrew Underberg,79,90305,0.875,0,9,0.218,-4.812,125.166,0.165,4,0.764,,,,,,,,,,,,,,,,,,,,,,,,
Complicated,Avril Lavigne,82,244507,0.776,7.74E-06,5,0.3,-5.898,77.987,0.0459,4,0.585,,,,,,,,,,,,,,,,,,,,,,,,
Licor 43,KayBlack,75,142470,0.388,0,7,0.243,-10.104,90.009,0.296,4,0.66,,,,,,,,,,,,,,,,,,,,,,,,
"jealousy, jealousy",Olivia Rodrigo,83,173160,0.575,0,10,0.0614,-6.334,163.929,0.116,4,0.695,,,,,,,,,,,,,,,,,,,,,,,,
Pretty GIRL,Rels B,70,116129,0.593,0.00151,1,0.0855,-7.889,92.98,0.162,4,0.894,,,,,,,,,,,,,,,,,,,,,,,,
"Safar (From ""Jab Harry Met Sejal"")",Pritam,1,365669,0.602,4.72E-06,0,0.079,-5.591,85.626,0.0386,5,0.307,,,,,,,,,,,,,,,,,,,,,,,,
Hurts Me,Tory Lanez,80,140801,0.786,0,8,0.119,-5.477,149.968,0.0325,4,0.553,,,,,,,,,,,,,,,,,,,,,,,,
Hilito,Romeo Santos,73,234760,0.726,0,5,0.114,-3.513,117.012,0.0324,4,0.872,,,,,,,,,,,,,,,,,,,,,,,,
Después de la Playa,Bad Bunny,76,230400,0.903,0,5,0.175,-3.221,78.293,0.307,4,0.564,,,,,,,,,,,,,,,,,,,,,,,,
Like I Want You,Giveon,76,260776,0.355,7.06E-05,10,0.114,-7.757,119.772,0.0627,3,0.678,,,,,,,,,,,,,,,,,,,,,,,,
nuts,Lil Peep,82,85360,0.739,0,2,0.111,-7.41,62.007,0.0415,4,0.51,,,,,,,,,,,,,,,,,,,,,,,,
DISPARA ***,Nicki Nicole,74,143936,0.658,0,1,0.108,-2.981,89.919,0.127,4,0.82,,,,,,,,,,,,,,,,,,,,,,,,
Make It With You,Ben&Ben,67,209783,0.457,2.32E-05,4,0.172,-10.712,86.63,0.0488,4,0.555,,,,,,,,,,,,,,,,,,,,,,,,
Josefin,Delara,59,214187,0.182,0.000425,8,0.239,-11.414,180.783,0.0337,4,0.263,,,,,,,,,,,,,,,,,,,,,,,,
WTC,Guzior,62,124000,0.662,0,6,0.115,-7.189,126.462,0.112,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
Lean On,Major Lazer,77,176561,0.809,0.00123,7,0.565,-3.081,98.007,0.0625,4,0.723,,,,,,,,,,,,,,,,,,,,,,,,
Feel You Now,THE DRIVER ERA,48,258477,0.724,0.000121,7,0.207,-5.192,180.077,0.191,4,0.535,,,,,,,,,,,,,,,,,,,,,,,,
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,1,227196,0.453,2.00E-06,0,0.102,-7.746,77.639,0.0459,4,0.429,,,,,,,,,,,,,,,,,,,,,,,,
Party In The U.S.A.,Miley Cyrus,78,202067,0.698,0.000115,10,0.0886,-4.667,96.021,0.042,4,0.652,,,,,,,,,,,,,,,,,,,,,,,,
You Should Probably Leave,Chris Stapleton,83,213493,0.477,3.10E-05,9,0.173,-8.425,183.89,0.032,4,0.602,,,,,,,,,,,,,,,,,,,,,,,,
All Out Of Fight,P!nk,73,212307,0.359,0,5,0.101,-6.932,143.277,0.0456,4,0.42,,,,,,,,,,,,,,,,,,,,,,,,
Love You With All My Heart,Crush,76,244187,0.326,0,4,0.0874,-8.226,134.049,0.0304,4,0.46,,,,,,,,,,,,,,,,,,,,,,,,
La Diabla,Xavi,92,172264,0.819,0,11,0.236,-4.372,131.842,0.0409,3,0.751,,,,,,,,,,,,,,,,,,,,,,,,
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,80,235613,0.526,0,6,0.0457,-6.986,94.993,0.293,4,0.781,,,,,,,,,,,,,,,,,,,,,,,,
Zara Sa,Pritam,72,303680,0.91,0.000304,11,0.271,-3.057,163.842,0.051,4,0.468,,,,,,,,,,,,,,,,,,,,,,,,
La Corriente,Bad Bunny,77,198367,0.786,0,11,0.219,-3.51,196.12,0.195,4,0.663,,,,,,,,,,,,,,,,,,,,,,,,
Creo,Callejeros,65,289760,0.912,7.88E-06,2,0.233,-2.898,187.941,0.0551,4,0.382,,,,,,,,,,,,,,,,,,,,,,,,
Total Eclipse of the Heart,Bonnie Tyler,81,267360,0.723,0,8,0.374,-5.887,130.141,0.0568,4,0.431,,,,,,,,,,,,,,,,,,,,,,,,
Somebody That I Used To Know,Gotye,77,244973,0.495,0.000133,0,0.0992,-7.036,129.062,0.037,4,0.864,,,,,,,,,,,,,,,,,,,,,,,,
"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,72,230292,0.63,0,10,0.108,-5.549,81.009,0.0413,4,0.72,,,,,,,,,,,,,,,,,,,,,,,,
Seven (feat. Latto),Jung Kook,78,184160,0.839,0,11,0.0667,-3.933,124.994,0.0436,4,0.782,,,,,,,,,,,,,,,,,,,,,,,,
Ela Voltou de Perna Bamba,MC Guh SR,69,199384,0.899,1.08E-05,7,0.111,-4.922,130.167,0.223,4,0.647,,,,,,,,,,,,,,,,,,,,,,,,
GRACIAS POR NADA,Bad Bunny,71,177451,0.555,0,6,0.111,-5.473,143.916,0.231,4,0.778,,,,,,,,,,,,,,,,,,,,,,,,
Anhelo,Adolescent's Orquesta,74,248555,0.521,4.09E-06,8,0.0727,-13.858,91.095,0.0471,4,0.739,,,,,,,,,,,,,,,,,,,,,,,,
K.D.P. (feat. YOVNGCHIMI),CDobleta,68,250701,0.695,0,11,0.0944,-4.928,78.64,0.333,4,0.666,,,,,,,,,,,,,,,,,,,,,,,,
ball w/o you,21 Savage,83,195047,0.633,0.000189,8,0.139,-7.471,137.994,0.0902,4,0.892,,,,,,,,,,,,,,,,,,,,,,,,
Tá OK,DENNIS,77,92093,0.96,0.00526,11,0.0853,-1.458,130.118,0.0492,4,0.863,,,,,,,,,,,,,,,,,,,,,,,,
LIMBO,keshi,76,212785,0.366,7.76E-05,8,0.137,-11.792,129.923,0.0368,4,0.577,,,,,,,,,,,,,,,,,,,,,,,,
Voltando Pra Mim,Gustavo Mioto,69,183595,0.294,0,2,0.107,-10.174,148.07,0.0865,3,0.777,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,Anuel AA,67,176539,0.541,0,5,0.206,-6.421,139.909,0.0701,4,0.705,,,,,,,,,,,,,,,,,,,,,,,,
Open Arms (feat. Travis Scott),SZA,80,239613,0.59,0.0132,9,0.147,-7.608,77.559,0.161,4,0.665,,,,,,,,,,,,,,,,,,,,,,,,
G63,Sfera Ebbasta,69,229254,0.697,0,9,0.233,-5.56,133.921,0.0722,4,0.749,,,,,,,,,,,,,,,,,,,,,,,,
Romantic Lover,Eyedress,83,86739,0.447,0.924,9,0.198,-9.299,184.316,0.0869,4,0.658,,,,,,,,,,,,,,,,,,,,,,,,
Runtuh,Feby Putri,78,223974,0.287,0.000136,3,0.119,-13.164,127.783,0.0289,4,0.593,,,,,,,,,,,,,,,,,,,,,,,,
I'm On Fire,Bruce Springsteen,80,155880,0.446,0.0299,1,0.0727,-14.451,88.591,0.0347,4,0.62,,,,,,,,,,,,,,,,,,,,,,,,
Te Irá Mejor Sin Mí,Joan Sebastian,73,176431,0.41,0.000652,9,0.105,-10.759,99.952,0.0279,4,0.697,,,,,,,,,,,,,,,,,,,,,,,,
WTF 2,Ugovhb,79,127008,0.937,0,4,0.35,-2.002,92.715,0.0933,4,0.647,,,,,,,,,,,,,,,,,,,,,,,,
Interlude : Dive,Jimin,75,130996,0.495,0.835,0,0.0946,-11.74,86.314,0.0421,4,0.284,,,,,,,,,,,,,,,,,,,,,,,,
La Vida Sin Ti,Rels B,75,164471,0.376,0,0,0.0958,-7.233,82.71,0.467,4,0.626,,,,,,,,,,,,,,,,,,,,,,,,
Lilith,Kid Yugi,74,164212,0.87,0,1,0.144,-3.338,126.717,0.341,5,0.566,,,,,,,,,,,,,,,,,,,,,,,,
A Morte do Autotune,Matuê,70,216711,0.529,0,11,0.266,-9.255,151.786,0.262,4,0.615,,,,,,,,,,,,,,,,,,,,,,,,
Jestrüpp - Joris Voorn Remix,Paul Kalkbrenner,31,431707,0.638,0.835,2,0.0687,-11.183,126.009,0.0627,4,0.803,,,,,,,,,,,,,,,,,,,,,,,,
Ton invitation,Louise Attaque,63,159867,0.581,1.40E-06,6,0.282,-7.835,98.403,0.0666,4,0.458,,,,,,,,,,,,,,,,,,,,,,,,
Fim da Noite - Ao Vivo,João Bosco & Vinicius,71,209802,0.826,0,8,0.355,-4.938,160.003,0.178,4,0.55,,,,,,,,,,,,,,,,,,,,,,,,
Teri Jhuki Nazar,Pritam,69,279187,0.815,0,11,0.159,-3.395,124.635,0.0404,4,0.458,,,,,,,,,,,,,,,,,,,,,,,,
Turn Off The Lights,TxC,62,504704,0.551,0.491,5,0.0988,-10.025,114,0.0535,4,0.832,,,,,,,,,,,,,,,,,,,,,,,,
Tu Príncipe,Daddy Yankee,75,205520,0.804,1.00E-05,4,0.193,-5.479,94.017,0.0623,4,0.77,,,,,,,,,,,,,,,,,,,,,,,,
Dos Mil 16,Bad Bunny,77,208615,0.67,1.92E-06,1,0.128,-6.534,130.058,0.0506,3,0.817,,,,,,,,,,,,,,,,,,,,,,,,
Monastery,Ryan Castro,76,189333,0.5,0,5,0.372,-6.717,178.017,0.0976,4,0.811,,,,,,,,,,,,,,,,,,,,,,,,
FLASHBACK,Favé,73,176120,0.564,0,6,0.0654,-6.934,141.938,0.088,4,0.762,,,,,,,,,,,,,,,,,,,,,,,,
Children of the Sky (a Starfield song),Imagine Dragons,72,207611,0.53,0,4,0.123,-8.874,82.549,0.0436,4,0.485,,,,,,,,,,,,,,,,,,,,,,,,
Everybody Talks,Neon Trees,80,177280,0.924,0,8,0.313,-3.906,154.962,0.0584,4,0.471,,,,,,,,,,,,,,,,,,,,,,,,
Duka,Last Child,78,325147,0.885,3.75E-06,0,0.049,-4.664,135.015,0.0355,4,0.566,,,,,,,,,,,,,,,,,,,,,,,,
Seberapa Pantas,Sheila On 7,71,241293,0.889,0,10,0.345,-5.7,162.596,0.0802,4,0.425,,,,,,,,,,,,,,,,,,,,,,,,
You Need To Calm Down,Taylor Swift,82,171360,0.671,0,2,0.0637,-5.617,85.026,0.0553,4,0.771,,,,,,,,,,,,,,,,,,,,,,,,
Can't Stop,Red Hot Chili Peppers,83,269000,0.938,0,9,0.167,-3.442,91.455,0.0456,4,0.618,,,,,,,,,,,,,,,,,,,,,,,,
Pilihan Yang Terbaik,Ziva Magnolya,68,234200,0.287,0.000391,3,0.131,-9.003,120.702,0.0394,4,0.49,,,,,,,,,,,,,,,,,,,,,,,,
End Of The Road,Boyz II Men,71,351467,0.428,0,5,0.0579,-9.29,149.705,0.024,3,0.641,,,,,,,,,,,,,,,,,,,,,,,,
"1 de Enero, Puntacana",Rels B,71,95000,0.483,6.61E-05,2,0.143,-9.142,167.856,0.394,4,0.675,,,,,,,,,,,,,,,,,,,,,,,,
Don’t Blame Me,Taylor Swift,87,236413,0.534,1.76E-05,9,0.0607,-6.719,135.917,0.0386,4,0.615,,,,,,,,,,,,,,,,,,,,,,,,
Amnesia,La Santa Grifa,73,188604,0.638,0,11,0.495,-6.926,112.753,0.225,4,0.818,,,,,,,,,,,,,,,,,,,,,,,,
"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXIII (Allegro assai)",Ludwig van Beethoven,18,50933,0.133,0.901,0,0.362,-20.207,79.067,0.0453,4,0.309,,,,,,,,,,,,,,,,,,,,,,,,
That Should Be Me,Justin Bieber,74,232720,0.603,0,8,0.151,-5.71,139.907,0.0334,4,0.552,,,,,,,,,,,,,,,,,,,,,,,,
VELENO,Tananai,69,198740,0.754,0,2,0.0929,-6.746,89.977,0.0296,4,0.564,,,,,,,,,,,,,,,,,,,,,,,,
Un Finde | CROSSOVER #2,Big One,79,162500,0.659,0,11,0.219,-3.623,192.055,0.0604,4,0.528,,,,,,,,,,,,,,,,,,,,,,,,
20 Ligações,Baco Exu do Blues,71,193600,0.389,7.26E-06,0,0.108,-10.62,75.073,0.174,4,0.688,,,,,,,,,,,,,,,,,,,,,,,,
Je cours (feat. Nuit Incolore),Kyo,63,170027,0.742,0,8,0.357,-6.117,76.102,0.0414,4,0.478,,,,,,,,,,,,,,,,,,,,,,,,
Quero Ver Cês Terminar,Gustavo Moura & Rafael,73,160670,0.795,0,2,0.469,-4.158,110.987,0.047,4,0.681,,,,,,,,,,,,,,,,,,,,,,,,
Otra vez (feat. J Balvin),Zion & Lennox,74,209453,0.772,0.000486,10,0.44,-5.429,96.016,0.1,4,0.832,,,,,,,,,,,,,,,,,,,,,,,,
Father Stretch My Hands Pt. 1,Kanye West,86,135920,0.573,0,7,0.538,-4.113,113.088,0.0549,4,0.724,,,,,,,,,,,,,,,,,,,,,,,,
Entourage,Bankzitters,72,129434,0.801,0,9,0.0611,-5.506,127.984,0.0344,4,0.838,,,,,,,,,,,,,,,,,,,,,,,,
Someone To Stay,Vancouver Sleep Clinic,75,254013,0.473,4.35E-05,1,0.103,-7.24,108.906,0.0307,4,0.436,,,,,,,,,,,,,,,,,,,,,,,,
Ya Me Enteré,Reik,76,204173,0.452,0,9,0.122,-5.449,131.981,0.028,4,0.619,,,,,,,,,,,,,,,,,,,,,,,,
4U,Maanu,56,202474,0.469,0.0109,3,0.106,-10.081,96.013,0.0687,4,0.666,,,,,,,,,,,,,,,,,,,,,,,,
Tu Ritmo,Eladio Carrion,70,158447,0.642,0,6,0.0784,-6.44,103.032,0.259,4,0.797,,,,,,,,,,,,,,,,,,,,,,,,
Rubicon Drill,Laddi Chahal,72,188571,0.745,0.000342,11,0.431,-5.82,139.9,0.268,4,0.868,,,,,,,,,,,,,,,,,,,,,,,,
Una Foto Remix (feat. Emilia),Mesita,87,243899,0.703,0,6,0.0784,-3.667,96.033,0.0631,4,0.76,,,,,,,,,,,,,,,,,,,,,,,,
Jealous,Future,76,224667,0.577,0,1,0.219,-5.209,141.057,0.039,4,0.709,,,,,,,,,,,,,,,,,,,,,,,,
SABOR FRESA,Fuerza Regida,83,156501,0.864,0,7,0.0901,-4.61,130.17,0.0907,3,0.778,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations,Post Malone,82,220293,0.804,0,6,0.253,-4.183,123.146,0.0364,4,0.63,,,,,,,,,,,,,,,,,,,,,,,,
Panama,Kaaris,73,225733,0.544,0.00122,11,0.0897,-8.274,111.074,0.357,4,0.923,,,,,,,,,,,,,,,,,,,,,,,,
Adicto (with Anuel AA & Ozuna),Tainy,75,270741,0.836,1.64E-05,10,0.179,-4.803,80.002,0.0735,4,0.734,,,,,,,,,,,,,,,,,,,,,,,,
Heading South,Zach Bryan,85,171693,0.246,0,4,0.106,-14.112,110.23,0.058,4,0.68,,,,,,,,,,,,,,,,,,,,,,,,
All Girls Are The Same,Juice WRLD,84,165820,0.529,0.000335,0,0.0856,-7.226,161.989,0.307,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
Nightwalker,TEN,80,204373,0.704,3.28E-05,7,0.33,-5.162,128.038,0.108,4,0.439,,,,,,,,,,,,,,,,,,,,,,,,
Faith - Remastered,George Michael,79,193200,0.48,3.58E-05,11,0.0662,-11.994,95.846,0.117,4,0.887,,,,,,,,,,,,,,,,,,,,,,,,
No Idea,Don Toliver,81,154424,0.631,0.000579,6,0.165,-5.718,127.998,0.0893,4,0.652,,,,,,,,,,,,,,,,,,,,,,,,
Apna Bana Le,Sachin-Jigar,73,261702,0.562,5.52E-06,9,0.063,-7.399,93.982,0.0267,4,0.586,,,,,,,,,,,,,,,,,,,,,,,,
MY LIFE,Anson Lo 盧瀚霆,66,208854,0.811,0,2,0.0793,-5.017,154.034,0.22,4,0.563,,,,,,,,,,,,,,,,,,,,,,,,
Demons,Imagine Dragons,75,175200,0.71,0.00025,3,0.329,-3.015,89.929,0.0339,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Salió El Sol,Don Omar,79,315293,0.701,0.00948,4,0.0466,-5.892,110.002,0.0872,4,0.887,,,,,,,,,,,,,,,,,,,,,,,,
Saat Kau Telah Mengerti,Virgoun,72,290752,0.306,0,8,0.0802,-10.445,73.061,0.0376,4,0.378,,,,,,,,,,,,,,,,,,,,,,,,
Khairiyat,Pritam,72,280282,0.481,0,0,0.142,-9.016,124.914,0.0412,4,0.534,,,,,,,,,,,,,,,,,,,,,,,,
Feather,Sabrina Carpenter,90,185553,0.694,1.75E-06,6,0.0958,-4.332,123.508,0.0335,4,0.791,,,,,,,,,,,,,,,,,,,,,,,,
Tumblr Girls (feat. Christoph Andersson),G-Eazy,82,255680,0.373,0.000105,8,0.128,-9.762,121.889,0.26,4,0.49,,,,,,,,,,,,,,,,,,,,,,,,
Dog Days Are Over,Florence + The Machine,77,251840,0.81,0.00379,7,0.117,-5.315,149.954,0.0847,4,0.492,,,,,,,,,,,,,,,,,,,,,,,,
DJ Got Us Fallin' In Love (feat. Pitbull),USHER,82,220800,0.861,0,7,0.082,-3.398,119.963,0.109,4,0.663,,,,,,,,,,,,,,,,,,,,,,,,
Boa Noite,Sorriso Maroto,69,180447,0.587,0,9,0.352,-9.03,138.078,0.0439,4,0.616,,,,,,,,,,,,,,,,,,,,,,,,
Cowboy Chora - Ao Vivo,Rionegro & Solimões,70,168330,0.835,0,9,0.615,-4.25,173.955,0.185,4,0.562,,,,,,,,,,,,,,,,,,,,,,,,
¿Y Cómo Es Él?,José Luis Perales,72,248000,0.323,0,10,0.106,-12.211,170.437,0.0333,4,0.219,,,,,,,,,,,,,,,,,,,,,,,,
Pongámonos De Acuerdo,Julión Álvarez y su Norteño Banda,81,161907,0.525,0,8,0.0747,-5.913,97.465,0.0611,3,0.758,,,,,,,,,,,,,,,,,,,,,,,,
CRUSH,Sky Rompiendo,77,233333,0.659,0.012,1,0.214,-5.414,125.982,0.0618,4,0.768,,,,,,,,,,,,,,,,,,,,,,,,
Tóxico,4x3,55,189232,0.7,0,10,0.233,-6.801,89.921,0.0706,4,0.8,,,,,,,,,,,,,,,,,,,,,,,,
MONTERO (Call Me By Your Name),Lil Nas X,79,137704,0.503,0,8,0.405,-6.725,178.781,0.22,4,0.593,,,,,,,,,,,,,,,,,,,,,,,,
哪里都是你,隊長,64,222683,0.401,1.51E-05,5,0.265,-8.347,131.846,0.027,4,0.544,,,,,,,,,,,,,,,,,,,,,,,,
Guay,Ozuna,76,210788,0.766,1.79E-05,1,0.382,-2.906,96.037,0.0505,4,0.88,,,,,,,,,,,,,,,,,,,,,,,,
A Internet É Toxica,Dj Lc,81,161884,0.862,0,5,0.654,-0.684,81.432,0.404,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
I'm Not The Only One,Sam Smith,84,239317,0.484,2.01E-05,5,0.0766,-5.795,82.004,0.0361,4,0.678,,,,,,,,,,,,,,,,,,,,,,,,
LA FALDA - &friends Remix,Myke Towers,44,217627,0.916,9.71E-05,9,0.0564,-5.237,117.983,0.0874,4,0.76,,,,,,,,,,,,,,,,,,,,,,,,
ONE SPARK,TWICE,79,183559,0.766,0,4,0.753,-4.928,169.005,0.0727,4,0.592,,,,,,,,,,,,,,,,,,,,,,,,
Heavy Eyes,Zach Bryan,72,190780,0.912,0,5,0.343,-3.032,139.667,0.0724,4,0.471,,,,,,,,,,,,,,,,,,,,,,,,
MOVE YO BODY (sped up),Bryansanon,75,117603,0.7,1.08E-05,1,0.194,-8.287,144.989,0.0535,4,0.688,,,,,,,,,,,,,,,,,,,,,,,,
"Going, Going, Gone",Luke Combs,76,177267,0.56,0,6,0.0961,-6.034,159.931,0.0275,4,0.565,,,,,,,,,,,,,,,,,,,,,,,,
Sal e Pimenta,KayBlack,67,206452,0.53,0,9,0.101,-6.861,118.152,0.411,5,0.609,,,,,,,,,,,,,,,,,,,,,,,,
FRIKI,Feid,77,145120,0.878,0,6,0.0789,-2.389,94.994,0.0599,4,0.826,,,,,,,,,,,,,,,,,,,,,,,,
Coup du marteau,Tam Sir,71,174589,0.876,0,11,0.142,-4.386,113.956,0.277,3,0.804,,,,,,,,,,,,,,,,,,,,,,,,
Háblame De Ti,Banda MS de Sergio Lizárraga,76,190773,0.553,1.61E-06,5,0.0832,-4.598,145.06,0.0454,3,0.781,,,,,,,,,,,,,,,,,,,,,,,,
Madame (feat. Sfera Ebbasta),Baby Gang,68,162857,0.749,0,0,0.153,-3.046,125.987,0.0401,4,0.837,,,,,,,,,,,,,,,,,,,,,,,,
"Illuminati - From ""Aavesham""",Sushin Shyam,77,212525,0.817,3.20E-06,11,0.215,-5.94,138.002,0.124,4,0.783,,,,,,,,,,,,,,,,,,,,,,,,
From the Subway Train,Vansire,79,57370,0.429,0.015,5,0.217,-10.279,72.104,0.0462,4,0.392,,,,,,,,,,,,,,,,,,,,,,,,
Ashi Ashi,6YNTHMANE,76,110476,0.992,0,11,0.487,-2.483,126.052,0.365,4,0.741,,,,,,,,,,,,,,,,,,,,,,,,
Wishes,Hasan Raheem,73,218400,0.531,0.013,9,0.135,-7.037,100.014,0.0523,4,0.684,,,,,,,,,,,,,,,,,,,,,,,,
Bu Kız,Son Feci Bisiklet,64,175493,0.786,0,4,0.27,-5.541,117.876,0.107,4,0.426,,,,,,,,,,,,,,,,,,,,,,,,
My World,ILLIT,74,107463,0.592,0,11,0.289,-4.941,107.997,0.155,4,0.73,,,,,,,,,,,,,,,,,,,,,,,,
Orange Juice,Noah Kahan,76,297103,0.378,6.84E-06,9,0.121,-10.908,120.133,0.0361,4,0.662,,,,,,,,,,,,,,,,,,,,,,,,
No Se Va,Morat,80,216753,0.685,0,0,0.109,-5.37,92.044,0.0453,4,0.734,,,,,,,,,,,,,,,,,,,,,,,,
Chloe or Sam or Sophia or Marcus,Taylor Swift,67,213281,0.451,0,0,0.105,-8.552,70.266,0.0446,4,0.516,,,,,,,,,,,,,,,,,,,,,,,,
Reckless,Madison Beer,74,203385,0.426,0,3,0.14,-6.642,180.104,0.0363,3,0.386,,,,,,,,,,,,,,,,,,,,,,,,
Homesick (with Sam Fender),Noah Kahan,75,194417,0.629,6.65E-06,6,0.33,-6.468,169.798,0.0368,4,0.466,,,,,,,,,,,,,,,,,,,,,,,,
This Is What You Came For,Calvin Harris,86,222160,0.927,0.119,9,0.148,-2.787,123.962,0.0332,4,0.631,,,,,,,,,,,,,,,,,,,,,,,,
VOU 787,Bad Bunny,70,123644,0.555,0,5,0.265,-7.902,125.015,0.197,4,0.834,,,,,,,,,,,,,,,,,,,,,,,,
Uptown Funk (feat. Bruno Mars),Mark Ronson,84,269667,0.609,8.15E-05,0,0.0344,-7.223,114.988,0.0824,4,0.856,,,,,,,,,,,,,,,,,,,,,,,,
